Date,Temp,Temp_Max,Temp_Min,WS,WD,PRE,HUM,SP
05-01-2017,19.66,29.11,13.06,1.63,92.62,0,5.92,97.75
06-01-2017,19.74,30.12,11.26,2.13,149.81,0,5.68,97.6
07-01-2017,20.62,30.39,11.14,2.96,229,0,4.76,97.36
08-01-2017,20.98,30.33,12.8,1.88,111,0,4.76,97.35
09-01-2017,20.94,29.99,12.19,2.88,203.69,0.01,7.81,97.38
10-01-2017,19.93,28.69,12.87,2.95,236.06,0,6.59,97.56
11-01-2017,18.3,27.13,10.51,2.27,160.81,0,4.76,97.7
12-01-2017,16.59,25.87,8.66,2.63,88.62,0,3.66,97.67
13-01-2017,16.67,26.69,8.08,2.49,71.56,0,3.91,97.71
14-01-2017,16.98,26.72,7.94,2.91,74.88,0,4.46,97.84
15-01-2017,19.32,29.01,11.11,2.55,86.81,0,5.68,97.92
16-01-2017,20.76,28.89,13.15,1.8,133.75,0,6.16,97.85
17-01-2017,21.98,30.55,15.48,1.54,174.12,0,6.59,97.78
18-01-2017,21.91,31,14.89,2.79,124.06,0,6.59,97.93
19-01-2017,20.64,30.12,12.86,3.09,93.31,0,6.71,98.05
20-01-2017,20.45,29.63,12.48,3.44,83,0,6.59,98.08
21-01-2017,21.74,31.3,13.64,2.87,92.31,0,7.14,98.06
22-01-2017,22.49,31.9,14.02,2.5,83.81,0,7.14,98.13
23-01-2017,23.1,32.21,15.69,2.98,84.56,0,6.71,98.07
24-01-2017,22.6,32.23,14.65,2.85,98.25,0,6.59,98.01
25-01-2017,21.62,31.45,13.5,2.91,97.56,0,6.16,98.03
26-01-2017,22.48,31.65,13.48,2.77,128.81,0.01,6.29,97.88
27-01-2017,24.03,33.15,16.65,2.77,230.56,0.03,6.77,97.8
28-01-2017,22.05,30.99,14.08,2.73,34.06,0,5.49,97.92
29-01-2017,21.87,31.6,11.78,2.04,72.06,0,3.72,97.94
30-01-2017,24.3,33.86,14.92,1.13,79,0,3.36,97.76
31-01-2017,24.83,33.91,16.62,0.91,207.94,0,3.6,97.64
01-02-2017,23.56,33.08,14.66,2.22,79.44,0,4.27,97.73
02-02-2017,23.18,32.78,14.4,2.56,92.12,0,5.86,97.92
03-02-2017,23.23,32.35,14.29,2.48,94.25,0,6.41,97.88
04-02-2017,24.12,34.18,15.15,2.73,104.75,0,5.31,97.7
05-02-2017,24.9,34.77,14.62,2.09,164.12,0,4.03,97.58
06-02-2017,24.2,33.1,15.54,2.66,299.69,0,5.49,97.64
07-02-2017,24.17,32.97,14.76,1.94,77.31,0,3.66,97.67
08-02-2017,24.47,34.26,14.21,2.06,85.19,0,3.85,97.69
09-02-2017,25.65,34.55,16.89,1.9,173.25,0,4.76,97.56
10-02-2017,24.11,32.83,15.79,2.8,78,0,5.25,97.53
11-02-2017,25.12,33.85,17.14,3.53,129.62,0.18,6.47,97.53
12-02-2017,25.05,33.58,17.73,3.16,133.31,0.03,6.84,97.81
13-02-2017,25.67,33.19,18.36,3.21,115.31,0,7.81,98.03
14-02-2017,25.69,33.8,18.3,2.91,90.12,0,8.06,98.18
15-02-2017,25.47,33.95,17.03,2.42,85.12,0,6.65,98.2
16-02-2017,25.57,35.06,16.1,2.7,67.81,0,4.82,98.01
17-02-2017,26.22,35.42,16.26,3.15,66.81,0,4.88,97.89
18-02-2017,26.63,36.91,16.75,3.14,36.69,0,4.94,97.9
19-02-2017,27.01,36.37,16.62,2.12,117.06,0,4.27,97.74
20-02-2017,28.39,37.83,19.9,1.88,253.75,0,3.78,97.34
21-02-2017,27.78,37.85,17.75,3.43,292.38,0,4.33,97.2
22-02-2017,27.09,37.15,17.65,3.11,313.56,0,3.72,97.39
23-02-2017,27.51,37.98,18.07,2.96,301.25,0,4.46,97.56
24-02-2017,25.81,35.7,16.54,3.16,75.56,0,2.5,97.79
25-02-2017,25.23,35.95,14.62,3.05,71,0,1.95,97.77
26-02-2017,27.02,37.3,15.51,2.15,155.31,0,2.44,97.52
27-02-2017,27.3,37.26,16.55,2.4,72.81,0,3.17,97.6
28-02-2017,27.02,37.26,15.89,2.77,86.94,0,3.11,97.67
01-03-2017,27.94,37.82,18.3,2.45,123.62,0,3.3,97.53
02-03-2017,28.08,37.35,18.51,3.11,195.81,0,4.58,97.34
03-03-2017,28.83,37.52,19.82,3.41,221.38,0,4.94,97.09
04-03-2017,27.65,37.48,18.35,3.74,241.69,0,3.97,97.03
05-03-2017,27.24,36.51,17.82,2.48,107.56,0,3.72,97.13
06-03-2017,27.27,36.41,18.36,3.57,65.69,0,4.21,97.18
07-03-2017,28,36.97,18.73,3.57,149.75,0.18,5.43,97.03
08-03-2017,27.51,36.7,18.97,4.03,295.19,0,4.39,97.01
09-03-2017,28.24,36.26,19.96,3.23,301.75,0,5.98,97
10-03-2017,27.82,35.95,19.34,5.13,285.5,0,5.98,96.94
11-03-2017,26.87,34.45,19.85,5.06,291.44,0,6.41,97.18
12-03-2017,24.37,33.59,16.2,3.9,310.25,0,2.08,97.47
13-03-2017,25.03,35.35,14.33,2.7,111.5,0,2.01,97.52
14-03-2017,25.83,35.48,15.74,2.83,74.25,0,2.69,97.55
15-03-2017,26.85,35.84,17.87,3.09,90.19,0,3.72,97.57
16-03-2017,27.91,36.15,20.52,3.77,134,3.84,7.08,97.43
17-03-2017,28.65,37.99,21.6,3.88,270.56,0.15,7.08,97.27
18-03-2017,28.64,38.06,19.07,2.84,270.31,0,5.19,97.34
19-03-2017,29.09,37.99,20.01,4.63,299.88,0,5.86,97.37
20-03-2017,28.54,37.11,19.84,2.9,90.94,0,6.1,97.48
21-03-2017,28.45,37.26,18.22,2.49,99.81,0,3.97,97.63
22-03-2017,30.34,39.55,21.19,1.33,138.62,0,3.97,97.5
23-03-2017,31.2,40.79,20.91,2.23,197.06,0,4.7,97.34
24-03-2017,32.19,41.19,21.94,2.4,232.81,0,5.49,97.3
25-03-2017,32.65,42.18,23.06,2.66,328.69,0,5,97.3
26-03-2017,33.36,42.36,23.91,2.17,153.38,0,4.46,97.34
27-03-2017,33.19,42.45,23.65,2.59,77.44,0,4.64,97.35
28-03-2017,33.94,42.45,25.76,1.19,173.88,0,5.07,97.33
29-03-2017,34.43,43.85,24.33,1.45,231.5,0,4.76,97.19
30-03-2017,34.65,43.49,24.87,1.66,176.81,0,5.07,97.22
31-03-2017,34.91,44.14,24.88,1.77,211.38,0,5,97.28
01-04-2017,34.87,43.69,25.67,2.95,274.31,0,5.55,97.13
02-04-2017,34.66,42.69,26.71,3.91,305.38,0,5.8,97
03-04-2017,34.47,42.46,25.54,3.5,272.81,0,5.68,97.1
04-04-2017,34.19,42.55,25.4,3.16,271,0,6.41,97.15
05-04-2017,33.73,42.35,25.42,4.07,293.06,0,6.29,97.06
06-04-2017,34.07,42.68,25.33,3.32,295.19,0,6.59,96.97
07-04-2017,33.49,42.4,25.03,4.38,299.69,0,5.92,97.08
08-04-2017,32.92,42.55,23.06,3.6,311.75,0,3.23,97.15
09-04-2017,32.85,42.8,22.44,3.23,230.81,0,2.14,97.16
10-04-2017,31.86,42.01,22.08,3.77,116.81,0,1.83,97.16
11-04-2017,31.63,42.08,20.46,3.41,89.31,0,1.83,97.18
12-04-2017,33.37,43.15,21.62,2.76,37.12,0,2.32,97.13
13-04-2017,34.57,43.88,24.15,1.45,173.56,0,2.56,97.07
14-04-2017,35.07,44.61,25.73,1.96,300.31,0,2.62,96.9
15-04-2017,35.34,45.33,25.07,2.1,217.88,0,2.87,96.72
16-04-2017,35.26,45.91,24.9,4.96,328.5,0,3.48,96.72
17-04-2017,35.08,44.68,24.14,2.3,225.56,0,3.54,96.92
18-04-2017,36.05,45.73,25.93,4.71,309.5,0,4.03,96.88
19-04-2017,36.12,45.37,27.99,5.95,308,0,4.03,96.83
20-04-2017,35.12,44.39,26.51,5.74,301.19,0,4.33,96.81
21-04-2017,35.34,44.71,26.4,5.7,299.19,0,5.74,96.84
22-04-2017,34.58,43.37,25.91,5.96,296.62,0,5.62,96.93
23-04-2017,33.59,42.01,25.45,5.84,300.06,0,5.74,97.01
24-04-2017,33.01,41.12,25.54,6.1,298.5,0,5.55,97.09
25-04-2017,32.98,41.71,24.4,5.68,306.12,0,5.62,97.08
26-04-2017,33.6,42.12,25.82,4.59,313.81,0,5.55,97.08
27-04-2017,34.56,43.27,25.79,4.65,315.56,0,4.82,97.14
28-04-2017,34.99,43.61,26,4.25,308.75,0,4.27,97.09
29-04-2017,34.71,42.75,25.74,4.4,297.62,0,5,97.11
30-04-2017,34.91,42.56,26.65,2.84,278.56,0,6.41,97.06
01-05-2017,34.93,42.07,26.94,2.57,243.25,0,6.9,97.11
02-05-2017,35.99,42.91,27.83,1.91,240.44,0,6.35,97.2
03-05-2017,36.51,43.48,29.39,2.73,213.5,0,7.51,97.15
04-05-2017,36.73,44.06,29.68,3.12,252.44,1.36,7.81,97.13
05-05-2017,37.39,45.57,28.31,3.05,290.19,0,6.35,97.01
06-05-2017,37.89,46.08,28.77,2.94,303.12,0,5.74,97.02
07-05-2017,37.38,45.29,27.37,2.02,293.94,0,5.43,97.1
08-05-2017,37.75,45.29,29.53,3.14,238.94,0.34,7.2,97.05
09-05-2017,37.58,44.67,30.81,3.05,266.75,0.11,7.39,96.91
10-05-2017,36.94,43.53,29.01,2.04,200.19,0,8.54,96.97
11-05-2017,36.98,43.85,29.6,2.71,151.94,0,9.34,97.02
12-05-2017,37.24,43.55,30.19,3.16,183.25,0.99,10.07,97.03
13-05-2017,38.03,44.41,30.82,2.9,227.25,1.43,9.95,96.85
14-05-2017,39.22,45.62,32.4,4.26,288.62,0.02,8.79,96.66
15-05-2017,39.12,46.06,32.64,5.77,309.19,0.05,9.16,96.61
16-05-2017,38.51,45.97,30.8,6.46,304.62,0,9.28,96.56
